birds, neural network result (jump), currentFitness
1,-1.688657,22.22697
1,-3.321977,22.22906
1,-3.491505,22.23093
1,-2.1392,22.23303
1,-6.368775,22.23499
1,-3.222461,22.2369
1,-1.630155,22.23875
1,-3.159689,22.24055
1,-3.495549,22.24239
1,-2.143545,22.2445
1,-6.372984,22.24633
1,-3.220199,22.24804
1,-1.628016,22.25105
1,-3.159041,22.25283
1,-3.499044,22.25469
1,-2.1473,22.25653
1,-6.376621,22.25913
1,-3.218244,22.26103
1,-1.626167,22.26299
1,-3.158481,22.26488
1,-3.503577,22.26723
1,-2.152168,22.2693
1,-6.381337,22.2713
1,-3.21571,22.27543
1,-1.623769,22.27729
1,-3.157755,22.27919
1,-3.507342,22.28094
1,-2.156212,22.2831
1,-6.385254,22.28509
1,-3.213604,22.28684
1,-1.621778,22.28866
1,-3.157152,22.29087
1,-3.510667,22.29317
1,-2.159785,22.29504
1,-6.388715,22.29678
1,-3.211744,22.29909
1,-1.620019,22.30115
1,-3.156619,22.30308
1,-3.51389,22.30548
1,-2.163247,22.30791
1,-6.392068,22.31013
1,-3.209941,22.31198
1,-1.618314,22.31379
1,-3.156103,22.31587
1,-3.379858,22.31782
1,-2.039694,22.31968
1,-6.307136,22.32161
1,-3.030366,22.32567
1,-1.556667,22.32749
1,-2.989529,22.32922
1,-3.38347,22.33096
1,-2.043574,22.33346
1,-6.310895,22.33544
1,-3.028346,22.33719
1,-1.554757,22.33893
1,-2.988951,22.34065
1,-3.388213,22.34291
1,-2.048669,22.34483
1,-6.31583,22.34667
1,-3.025693,22.34892
1,-1.552248,22.35116
1,-2.988191,22.35302
1,-3.392797,22.35489
1,-2.053594,22.35671
1,-6.3206,22.35891
1,-3.023129,22.36084
1,-1.549823,22.36267
1,-2.987456,22.36468
1,-3.397237,22.36741
1,-2.058363,22.36936
1,-6.32522,22.37109
1,-3.020645,22.37279
1,-1.547474,22.37457
1,-2.986745,22.37663
1,-3.400421,22.3784
1,-2.061783,22.38016
1,-6.328532,22.38231
1,-3.018865,22.38452
1,-1.54579,22.38671
1,-2.986235,22.3886
1,-3.404151,22.39037
1,-2.06579,22.3924
1,-6.332414,22.39421
1,-3.016778,22.3963
1,-1.543817,22.39944
1,-2.985638,22.4018
1,-3.40737,22.40366
1,-2.069248,22.40547
1,-6.335764,22.40728
1,-3.014978,22.40974
1,-1.542114,22.41148
1,-2.985122,22.4132
1,-3.267604,22.41558
1,-1.939226,22.41771
1,-6.243908,22.41948
1,-2.836348,22.4212
1,-1.480326,22.42319
1,-2.815167,22.42759
1,-3.271635,22.42935
1,-1.943555,22.43107
1,-6.248101,22.43333
1,-2.834093,22.43736
1,-1.478194,22.43916
1,-2.814522,22.44096
1,-3.277683,22.44296
1,-1.950052,22.44487
1,-6.254395,22.44682
1,-2.830711,22.44965
1,-1.474995,22.45184
1,-2.813553,22.45374
1,-3.280794,22.45559
1,-1.953395,22.45742
1,-6.257633,22.46002
1,-2.82897,22.46252
1,-1.473349,22.4646
1,-2.813054,22.46731
1,-3.284504,22.46916
1,-1.95738,22.47095
1,-6.261493,22.47274
1,-2.826895,22.47452
1,-1.471387,22.47676
1,-2.81246,22.47866
1,-3.287944,22.48041
1,-1.961075,22.48255
1,-6.265072,22.48485
1,-2.824971,22.48683
1,-1.469567,22.48877
1,-2.811909,22.49078
1,-3.291351,22.49299
1,-1.964735,22.49483
1,-6.268618,22.49662
1,-2.823066,22.49895
1,-1.467765,22.50113
1,-2.811363,22.50289
1,-3.149716,22.50467
1,-1.832397,22.5064
1,-6.173859,22.5087
1,-2.64322,22.51055
1,-1.403788,22.51227
1,-2.63741,22.51397
1,-3.153446,22.51608
1,-1.836403,22.51846
1,-6.17774,22.52027
1,-2.641133,22.52213
1,-1.401815,22.52403
1,-2.636813,22.52631
1,-3.156949,22.5281
1,-1.840167,22.52994
1,-6.181386,22.53214
1,-2.639174,22.53453
1,-1.399961,22.5367
1,-2.636252,22.53858
1,-3.16008,22.54043
1,-1.84353,22.54272
1,-6.184643,22.54675
1,-2.637423,22.54902
1,-1.398305,22.55127
1,-2.63575,22.55325
1,-3.166683,22.55498
1,-1.850622,22.55683
1,-6.191513,22.55955
1,-2.63373,22.56178
1,-1.394813,22.56355
1,-2.634692,22.56569
1,-3.170075,22.56779
1,-1.854266,22.56962
1,-6.195043,22.5715
1,-2.631833,22.57341
1,-1.393018,22.57761
1,-2.634149,22.57938
1,-3.173098,22.58115
1,-1.857513,22.58308
1,-6.198189,22.58524
1,-2.630142,22.58772
1,-1.391419,22.5896
1,-2.633665,22.59208
1,-3.177025,22.59412
1,-1.861732,22.59595
1,-6.202275,22.59769
1,-2.627945,22.60081
1,-1.389342,22.60365
1,-2.633036,22.60624
1,-3.032792,22.60893
1,-1.726296,22.61075
1,-6.103858,22.61263
1,-2.447289,22.61441
1,-1.323563,22.61663
1,-2.4552,22.61863
1,-3.036933,22.6206
1,-1.730744,22.62248
1,-6.108167,22.62438
1,-2.444973,22.6263
1,-1.321373,22.62822
1,-2.454537,22.63012
1,-3.040279,22.63249
1,-1.734338,22.63464
1,-6.111648,22.63643
1,-2.443102,22.63818
1,-1.319603,22.63994
1,-2.454001,22.64203
1,-3.044029,22.6439
1,-1.738366,22.64589
1,-6.11555,22.65049
1,-2.441005,22.65266
1,-1.31762,22.65443
1,-2.4534,22.65618
1,-3.046967,22.65805
1,-1.741522,22.65997
1,-6.118607,22.66187
1,-2.439361,22.66365
1,-1.316066,22.66579
1,-2.45293,22.66803
1,-3.050041,22.66994
1,-1.744824,22.67183
1,-6.121806,22.67366
1,-2.437642,22.67589
1,-1.314439,22.67784
1,-2.452437,22.67963
1,-3.053648,22.68155
1,-1.748698,22.684
1,-6.125559,22.68584
1,-2.435625,22.68761
1,-1.312532,22.68931
1,-2.45186,22.69107
1,-3.056615,22.69375
1,-1.751886,22.69557
1,-6.128647,22.69731
1,-2.433965,22.69937
1,-1.310962,22.70159
1,-2.451384,22.70346
1,-3.059502,22.70526
1,-1.754987,22.70745
1,-6.131651,22.70988
1,-2.43235,22.71189
1,-1.309435,22.71377
1,-2.450922,22.71591
1,-2.911509,22.71787
1,-1.6152,22.71997
1,-6.028363,22.72275
1,-2.251536,22.72597
1,-1.24247,22.72962
1,-2.269391,22.73132
1,-2.914367,22.73314
1,-1.61827,22.73508
1,-6.031337,22.73686
1,-2.249937,22.73867
1,-1.240958,22.74052
1,-2.268933,22.74248
1,-2.917246,22.74436
1,-1.621363,22.74626
1,-6.034333,22.74813
1,-2.248327,22.7509
1,-1.239436,22.75301
1,-2.268472,22.75519
1,-2.920058,22.75949
1,-1.624384,22.7615
1,-6.037259,22.76333
1,-2.246754,22.76563
1,-1.237948,22.76772
1,-2.268021,22.76951
1,-2.922655,22.77123
1,-1.627173,22.773
1,-6.039961,22.77542
1,-2.245302,22.77717
1,-1.236574,22.77899
1,-2.267605,22.78067
1,-2.926035,22.78272
1,-1.630804,22.78486
1,-6.043478,22.7866
1,-2.243411,22.78843
1,-1.234786,22.79021
1,-2.267064,22.79221
1,-2.7751,22.79407
1,-1.487548,22.79586
1,-5.936172,22.79764
1,-2.061981,22.79992
1,-1.166201,22.80239
1,-2.081707,22.80428
1,-2.788174,22.8061
1,-1.501592,22.8089
1,-5.949776,22.81071
1,-2.054668,22.81255
1,-1.159285,22.81427
1,-2.079613,22.81601
1,-2.7936,22.81777
1,-1.507422,22.81958
1,-5.955423,22.82133
1,-2.051633,22.82303
1,-1.156414,22.82534
1,-2.078744,22.82705
1,-2.797983,22.82883
1,-1.512129,22.83074
1,-5.959983,22.83284
1,-2.049182,22.83565
1,-1.154096,22.83761
1,-2.078042,22.8395
1,-2.800939,22.84202
1,-1.515304,22.84393
1,-5.963059,22.84575
1,-2.047529,22.84757
1,-1.152533,22.84928
1,-2.077568,22.85147
1,-2.803973,22.8532
1,-1.518564,22.85493
1,-5.966216,22.85664
1,-2.045832,22.85868
1,-1.150928,22.86058
1,-2.077082,22.86254
1,-2.809626,22.86427
1,-1.524636,22.86614
1,-5.972098,22.87056
1,-2.04267,22.87242
1,-1.147937,22.87424
1,-2.076177,22.8763
1,-2.813596,22.88004
1,-1.528901,22.88243
1,-5.97623,22.88518
1,-2.040449,22.88714
1,-1.145837,22.889
1,-2.075541,22.89082
1,-2.660377,22.89285
1,-1.382884,22.89472
1,-5.865591,22.89692
1,-1.858033,22.89906
1,-1.075284,22.90146
1,-1.886251,22.90331
1,-2.664125,22.90499
1,-1.38691,22.90666
1,-5.869491,22.90871
1,-1.855936,22.91056
1,-1.073301,22.91263
1,-1.88565,22.91469
1,-2.668219,22.91669
1,-1.391308,22.91848
1,-5.873751,22.92034
1,-1.853647,22.92968
1,-1.071136,22.93538
1,-1.884995,22.94065
1,-2.671648,22.94629
1,-1.394992,22.95204
1,-5.877319,22.95515
1,-1.851729,22.95714
1,-1.069322,22.95938
1,-1.884445,22.96191
1,-2.67522,22.96381
1,-1.398829,22.96589
1,-5.881036,22.96803
1,-1.849731,22.97009
1,-1.067432,22.97404
1,-1.883873,22.97632
1,-2.678964,22.97856
1,-1.40285,22.98045
1,-5.884931,22.98256
1,-1.847637,22.98479
1,-1.065452,22.98746
1,-1.883273,22.9895
1,-2.682412,22.99208
1,-1.406555,22.99405
1,-5.88852,22.99599
1,-1.845708,22.99778
1,-1.063628,23.0002
1,-1.882721,23.00218
1,-2.529471,23.00401
1,-1.260526,23.00589
1,-5.777214,23.0078
1,-1.660875,23.00985
1,-0.989751,23.01177
1,-1.689088,23.01351
1,-2.535361,23.01572
1,-1.266853,23.01807
1,-5.783342,23.02012
1,-1.657581,23.02208
1,-0.986636,23.02394
1,-1.688145,23.02642
1,-2.539584,23.03006
1,-1.27139,23.03228
1,-5.787737,23.03469
1,-1.655219,23.03661
1,-0.984402,23.03867
1,-1.687468,23.04086
1,-2.543025,23.04287
1,-1.275085,23.04476
1,-5.791317,23.04664
1,-1.653294,23.04968
1,-0.982582,23.05198
1,-1.686917,23.05456
1,-2.546087,23.05665
1,-1.278375,23.05926
1,-5.794504,23.06122
1,-1.651581,23.0635
1,-0.980962,23.06575
1,-1.686427,23.06827
1,-2.553454,23.07017
1,-1.286288,23.0725
1,-5.802168,23.07475
1,-1.647461,23.07668
1,-0.977065,23.07882
1,-1.685247,23.08285
1,-2.557434,23.08477
1,-1.290564,23.08661
1,-5.806311,23.0887
1,-1.645235,23.09059
1,-0.97496,23.09253
1,-1.684609,23.09441
1,-2.398793,23.09645
1,-1.138102,23.09839
1,-5.688115,23.10148
1,-1.461329,23.10341
1,-0.900923,23.10529
1,-1.487593,23.10706
1,-2.402294,23.10958
1,-1.141863,23.11144
1,-5.691759,23.11343
1,-1.459371,23.11581
1,-0.899071,23.11795
1,-1.487032,23.11986
1,-2.406779,23.12178
1,-1.14668,23.12352
1,-5.696425,23.12575
1,-1.456863,23.12762
1,-0.896698,23.12952
1,-1.486314,23.13133
1,-2.410004,23.13409
1,-1.150145,23.13609
1,-5.699781,23.13825
1,-1.455059,23.14046
1,-0.894992,23.14281
1,-1.485797,23.14479
1,-2.412988,23.14667
1,-1.15335,23.14894
1,-5.702886,23.15122
1,-1.45339,23.15324
1,-0.893414,23.15518
1,-1.485319,23.15693
1,-2.41691,23.15943
1,-1.157564,23.16148
1,-5.706968,23.16325
1,-1.451196,23.1657
1,-0.891339,23.16783
1,-1.484691,23.1696
1,-2.419975,23.17134
1,-1.160856,23.17324
1,-5.710156,23.17582
1,-1.449482,23.17773
1,-0.889718,23.18151
1,-1.4842,23.18409
1,-2.423321,23.18613
1,-1.16445,23.19004
1,-5.713638,23.19238
1,-1.447611,23.19452
1,-0.887948,23.19647
1,-1.483664,23.19831
1,-2.262437,23.20033
1,-1.009272,23.20238
1,-5.592154,23.20411
1,-1.262695,23.20599
1,-0.811922,23.20782
1,-1.282709,23.20988
1,-2.265568,23.2116
1,-1.012636,23.2135
1,-5.595413,23.21585
1,-1.260943,23.21815
1,-0.810265,23.21993
1,-1.282207,23.22176
1,-2.269966,23.2235
1,-1.01736,23.22575
1,-5.599989,23.22783
1,-1.258484,23.22989
1,-0.807939,23.23225
1,-1.281503,23.23446
1,-2.274812,23.23647
1,-1.022566,23.23842
1,-5.605031,23.24087
1,-1.255773,23.24304
1,-0.805375,23.24494
1,-1.280726,23.24681
1,-2.278782,23.24911
1,-1.026831,23.25136
1,-5.609162,23.25315
1,-1.253553,23.25486
1,-0.803276,23.25736
1,-1.28009,23.25961
1,-2.282929,23.2614
1,-1.031285,23.2631
1,-5.613477,23.26486
1,-1.251233,23.26722
1,-0.801082,23.26911
1,-1.279426,23.27144
1,-2.286529,23.2734
1,-1.035152,23.27555
1,-5.617223,23.27744
1,-1.24922,23.27926
1,-0.799178,23.28126
1,-1.278849,23.2833
1,-2.124702,23.28526
1,-0.878652,23.28744
1,-5.493801,23.28939
1,-1.06257,23.29111
1,-0.720472,23.29364
1,-1.073746,23.29767
1,-2.128367,23.30072
1,-0.882589,23.30263
1,-5.497615,23.30438
1,-1.06052,23.30614
1,-0.718534,23.30871
1,-1.073159,23.31047
1,-2.132242,23.31219
1,-0.88675,23.3139
1,-5.501646,23.31592
1,-1.058353,23.31772
1,-0.716484,23.31951
1,-1.072538,23.32153
1,-2.138851,23.32332
1,-0.89385,23.32532
1,-5.508523,23.32723
1,-1.054657,23.32918
1,-0.712988,23.33349
1,-1.071479,23.33589
1,-2.143898,23.33789
1,-0.899272,23.3398
1,-5.513775,23.34225
1,-1.051834,23.34414
1,-0.710318,23.34593
1,-1.070671,23.34761
1,-2.148746,23.34988
1,-0.90448,23.35177
1,-5.51882,23.35352
1,-1.049122,23.3552
1,-0.707754,23.35691
1,-1.069894,23.35918
1,-1.985017,23.36104
1,-0.745626,23.36276
1,-5.392463,23.36445
1,-0.861274,23.36738
1,-0.626879,23.36957
1,-0.8608,23.37139
1,-1.994927,23.3733
1,-0.756271,23.37556
1,-5.402774,23.37742
1,-0.855731,23.37927
1,-0.621637,23.38116
1,-0.859213,23.38321
1,-2.002721,23.38525
1,-0.764644,23.38701
1,-5.410884,23.38871
1,-0.851372,23.39039
1,-0.617514,23.39265
1,-0.857964,23.39475
1,-2.008525,23.39863
1,-0.770878,23.40113
1,-5.416923,23.40294
1,-0.848126,23.40481
1,-0.614444,23.40658
1,-0.857034,23.4087
1,-1.843817,23.41049
1,-0.610665,23.41267
1,-5.28859,23.41477
1,-0.658565,23.41728
1,-0.530913,23.41925
1,-0.643798,23.42113
1,-1.849077,23.42298
1,-0.616315,23.4253
1,-5.294063,23.42727
1,-0.655623,23.42962
1,-0.528131,23.43158
1,-0.642955,23.43394
1,-1.855055,23.43577
1,-0.622737,23.43753
1,-5.300283,23.43931
1,-0.65228,23.44105
1,-0.524968,23.44315
1,-0.641997,23.44493
1,-1.68781,23.44662
1,-0.45949,23.44893
1,-5.168354,23.45111
1,-0.461874,23.45298
1,-0.4396,23.45488
1,-0.42487,23.45736
1,-1.700812,23.45992
1,-0.473456,23.4624
1,-5.181883,23.4657
1,-0.454602,23.46871
1,-0.432723,23.47157
1,-0.422787,23.47432
1,-1.709127,23.47699
1,-0.482388,23.47963
1,-5.190535,23.48464
1,-0.449952,23.48802
1,-0.428325,23.49118
1,-0.421455,23.49421
1,-1.715542,23.49765
1,-0.48928,23.50383
1,-5.197211,23.50628
1,-0.446363,23.50943
1,-0.424931,23.51207
1,-0.420427,23.51415
1,-1.72348,23.51658
1,-0.497806,23.51915
1,-5.20547,23.52166
1,-0.441924,23.52433
1,-0.420732,23.52725
1,-0.419156,23.52959
1,-1.55027,23.53192
1,-0.327842,23.53455
1,-5.066378,23.53768
1,-0.252593,23.54061
1,-0.335344,23.54372
1,-0.198684,23.54678
1,-1.554428,23.54929
1,-0.332308,23.55211
1,-5.070704,23.55448
1,-0.250268,23.55668
1,-0.333145,23.55943
1,-0.198018,23.56217
1,-1.558834,23.56507
1,-0.337042,23.56798
1,-5.075289,23.57018
1,-0.247803,23.5728
1,-0.330814,23.57571
1,-0.197312,23.57771
1,-1.563326,23.58005
1,-0.341867,23.58304
1,-5.079963,23.58587
1,-0.245291,23.58798
1,-0.328438,23.59019
1,-0.196592,23.59327
1,-1.566971,23.59646
1,-0.345782,23.59949
1,-5.083755,23.60199
1,-0.243253,23.60394
1,-0.32651,23.60673
1,-0.196009,23.61303
0,-1.572396,23.61623
0,-0.35161,23.61623
0,-5.089401,23.61623
0,-0.240218,23.61623
0,-0.32364,23.61623
0,-0.19514,23.61623
0,-1.577612,23.61623
0,-0.357213,23.61623
0,-5.094828,23.61623
0,-0.237301,23.61623
0,-0.320881,23.61623
0,-0.194304,23.61623
0,-1.400988,23.61623
0,-0.183273,23.61623
0,-4.951225,23.61623
0,-0.047617,23.61623
0,-0.234124,23.61623
0,0.029917,23.61623
0,-1.404798,23.61623
0,-0.187366,23.61623
0,-4.95519,23.61623
0,-0.045486,23.61623
0,-0.232108,23.61623
0,0.030527,23.61623
0,-1.409477,23.61623
0,-0.192391,23.61623
0,-4.960058,23.61623
0,-0.042869,23.61623
0,-0.229633,23.61623
0,0.031277,23.61623
0,-1.412685,23.61623
0,-0.195838,23.61623
0,-4.963396,23.61623
0,-0.041075,23.61623
0,-0.227936,23.61623
0,0.031791,23.61623
0,-1.41683,23.61623
0,-0.200291,23.61623
0,-4.96771,23.61623
0,-0.038756,23.61623
0,-0.225744,23.61623
0,0.032455,23.61623
0,-1.421502,23.61623
0,-0.205309,23.61623
0,-4.972571,23.61623
0,-0.036143,23.61623
0,-0.223272,23.61623
0,0.033203,23.61623
0,-1.426103,23.61623
0,-0.210252,23.61623
0,-4.977359,23.61623
0,-0.03357,23.61623
0,-0.220838,23.61623
0,0.03394,23.61623
0,-1.247529,23.61623
0,-0.033906,23.61623
0,-4.830771,23.61623
0,0.157285,23.61623
0,-0.131936,23.61623
0,0.262147,23.61623
0,-1.253243,23.61623
0,-0.040043,23.61623
0,-4.836716,23.61623
0,0.160481,23.61623
0,-0.128914,23.61623
0,0.263063,23.61623
0,-1.257282,23.61623
0,-0.044382,23.61623
0,-4.840919,23.61623
0,0.16274,23.61623
0,-0.126777,23.61623
0,0.26371,23.61623
0,-1.26096,23.61623
0,-0.048333,23.61623
0,-4.844745,23.61623
0,0.164797,23.61623
0,-0.124832,23.61623
0,0.264299,23.61623
0,-1.264804,23.61623
0,-0.052462,23.61623
0,-4.848746,23.61623
0,0.166947,23.61623
0,-0.122799,23.61623
0,0.264915,23.61623
0,-1.268387,23.61623
0,-0.056311,23.61623
0,-4.852474,23.61623
0,0.168951,23.61623
0,-0.120903,23.61623
0,0.265489,23.61623
0,-1.27263,23.61623
0,-0.060869,23.61623
0,-4.856889,23.61623
0,0.171324,23.61623
0,-0.118659,23.61623
0,0.266168,23.61623
0,-1.090912,23.61623
0,0.11916,23.61623
0,-4.706073,23.61623
0,0.362681,23.61623
0,-0.028243,23.61623
0,0.498169,23.61623
0,-1.095729,23.61623
0,0.113985,23.61623
0,-4.711086,23.61623
0,0.365376,23.61623
0,-0.025695,23.61623
0,0.498941,23.61623
0,-1.099056,23.61623
0,0.110412,23.61623
0,-4.714547,23.61623
0,0.367237,23.61623
0,-0.023935,23.61623
0,0.499474,23.61623
0,-1.102481,23.61623
0,0.106732,23.61623
0,-4.718112,23.61623
0,0.369153,23.61623
0,-0.022123,23.61623
0,0.500023,23.61623
0,-1.106259,23.61623
0,0.102674,23.61623
0,-4.722043,23.61623
0,0.371265,23.61623
0,-0.020125,23.61623
0,-2.274888,23.61623
0,-1.1096,23.61623
0,0.099086,23.61623
0,-4.725519,23.61623
0,0.373134,23.61623
0,-0.018358,23.61623
0,-2.274353,23.61623
0,-1.113886,23.61623
0,0.094482,23.61623
0,-4.729979,23.61623
0,0.375531,23.61623
0,-0.01609,23.61623
0,-2.273666,23.61623
0,-0.930994,23.61623
0,0.276083,23.61623
0,-4.576984,23.61623
0,0.568495,23.61623
200,0.076879,0
200,-5.587046,0.0137399
200,-0.937871,0.0163341
200,0.268697,0.0185863
200,-4.584139,0.0210275
200,-0.47014,0.0235506
200,0.080517,0.0258765
200,-5.585945,0.0282567
200,-0.941984,0.0309383
200,0.264278,0.0330866
200,-4.588419,0.0352793
200,-0.467839,0.0375486
200,0.082693,0.0399141
200,-5.585286,0.0422095
200,-0.948827,0.0482891
200,0.256927,0.0513917
200,-4.59554,0.0536834
200,-0.464012,0.0561906
200,0.086313,0.058624
200,-5.58419,0.0631701
200,-0.952923,0.065284
200,0.252528,0.0676271
200,-4.599801,0.07055631
200,-0.461721,0.0731549
200,0.088479,0.0755133
200,-5.583534,0.07769261
200,-0.957351,0.08051591
200,0.247771,0.08286001
200,-4.604409,0.08508861
200,-0.459244,0.08758511
200,0.090821,0.09012371
200,-5.582824,0.09236761
200,-0.771992,0.09455321
200,0.432332,0.09756221
200,-4.44789,0.09961701
200,-4.072394,0.1018297
200,0.185663,0.1040987
200,-5.486133,0.1063067
200,-0.775804,0.1091603
200,0.428237,0.1114284
200,-4.451858,0.114038
200,-4.070262,0.1161357
200,0.18768,0.1183501
200,-5.485522,0.1207863
200,-0.7814,0.1235831
200,0.422226,0.1257023
200,-4.45768,0.1278543
200,-4.067132,0.1304611
200,0.19064,0.1326549
200,-5.484626,0.1349426
200,-0.785508,0.1373053
200,0.417813,0.1399025
200,-4.461955,0.1421836
200,-4.064835,0.1445814
200,0.192813,0.1470812
200,-5.483968,0.1491255
200,-0.789473,0.1514021
200,0.413554,0.1537227
200,-4.46608,0.1563861
200,-4.062617,0.1586036
200,0.19491,0.1608647
200,-5.483333,0.1633792
200,-0.792777,0.165609
200,0.410004,0.1702547
200,-4.469519,0.1727472
200,-4.060769,0.1749986
200,0.196658,0.1772615
200,-5.482803,0.1798165
200,-0.796282,0.181937
200,0.40624,0.1841769
200,-4.473165,0.1864692
200,-4.058809,0.1889893
200,0.198512,0.1912864
200,-5.482242,0.1934146
200,-0.606794,0.1979217
200,0.595542,0.2000041
200,-4.311395,0.2022386
200,-3.885295,0.2054166
200,0.294347,0.2077877
200,-5.381912,0.2100382
200,-0.610296,0.2122549
200,-2.171239,0.2146475
200,-4.315039,0.2172042
200,-3.883336,0.2193992
200,0.296199,0.2221165
200,-5.381351,0.2245285
200,-0.615218,0.2267535
200,-2.176526,0.2293982
200,-4.320161,0.2316607
200,-3.880584,0.2339023
200,0.298802,0.2362177
200,-5.380563,0.2385537
200,-0.621312,0.2408035
200,-2.183072,0.2430348
200,-4.326502,0.2447609
200,-3.877175,0.2473002
200,0.302026,0.2495202
200,-5.379587,0.2517352
200,-0.626488,0.2540585
200,-2.188633,0.25701
200,-4.331888,0.2591886
200,-3.87428,0.2614989
200,0.304764,0.2640276
200,-5.378757,0.2663308
200,-0.630404,0.2687017
200,-2.192839,0.2735382
200,-4.335963,0.2758303
200,-3.87209,0.2780124
200,0.306836,0.2804832
200,-5.37813,0.2827442
200,-0.438559,0.2849715
200,-3.6457,0.2873525
200,-4.170781,0.290103
200,-3.697634,0.2923755
200,0.404598,0.2945991
200,-5.273881,0.2971019
200,-0.447998,0.2993569
200,-3.655839,0.3016145
200,-4.180603,0.3041367
200,-3.692355,0.3062584
200,0.409591,0.3085195
200,-5.272369,0.3107961
200,-0.452054,0.3135608
200,-3.660196,0.3161635
200,-4.184823,0.3184007
200,-3.690087,0.3207102
200,0.411737,0.3229986
200,-5.271719,0.3251955
200,-0.455542,0.3273716
200,-3.663943,0.3298939
200,-4.188453,0.3320899
200,-3.688136,0.3341881
200,0.413582,0.3362511
200,-5.271161,0.3385467
200,-0.459664,0.3406555
200,-3.668372,0.3428588
200,-4.192742,0.3450642
200,-3.68583,0.3499694
200,0.415762,0.3521092
200,-5.2705,0.3551622
200,-0.463737,0.3573262
200,-3.672746,0.3594753
200,-4.19698,0.3616365
200,-3.683552,0.3648172
200,0.417917,0.3670642
200,-5.269848,0.3691655
200,-0.466645,0.3720402
200,-3.67587,0.376351
200,-4.200006,0.3785311
200,-3.681926,0.3810843
200,0.419455,0.3832558
200,-5.269382,0.385423
200,-0.270982,0.3875595
200,-3.665455,0.3899561
200,-4.029895,0.3921266
200,-3.507343,0.3944425
200,0.518375,0.3966244
200,-5.161446,0.3988275
200,-0.274705,0.401
200,-3.669454,0.4036696
200,-4.033769,0.4062605
200,-3.505261,0.4084114
200,0.029706,0.4105571
200,-5.16085,0.4135322
200,-0.278637,0.4156088
200,-3.673678,0.4176862
200,-4.03786,0.4201634
200,-3.503062,0.4220682
200,0.031786,0.4242113
200,-5.16022,0.4263867
200,-0.281456,0.4285707
200,-3.676706,0.4317733
200,-4.040793,0.4340805
200,-3.501485,0.4363795
200,0.033277,0.4393642
200,-5.159768,0.441897
200,-0.284299,0.4444208
200,-3.67976,0.4470269
200,-4.043752,0.449634
200,-3.499895,0.4520321
200,0.034781,0.4540413
200,-5.159313,0.4565534
200,-0.288665,0.4587344
200,-3.684451,0.4609044
200,-4.048296,0.46303
200,-3.497453,0.4656971
200,0.037091,0.4679289
200,-5.158613,0.4701717
200,-0.292703,0.4727177
200,-3.688788,0.4772618
200,-4.052497,0.48688
200,-3.495195,0.4895356
200,0.039227,0.4917885
200,-5.157967,0.4946938
200,-0.295504,0.4968374
200,-3.691797,0.5014842
200,-4.055411,0.5039967
200,-3.493628,0.5064325
200,0.040708,0.5085995
200,-5.157518,0.5107654
200,-0.098587,0.5132748
200,-3.679726,0.514962
200,-3.883041,0.516654
200,-3.317482,0.518603
200,-1.686196,0.5210101
200,-5.045484,0.5228125
200,-0.102508,0.5244903
200,-3.683938,0.5261223
200,-3.887121,0.5277406
200,-3.315289,0.5299806
200,-1.684122,0.5320389
200,-5.044856,0.5337588
200,-0.108849,0.5355573
200,-3.690751,0.5381422
200,-3.89372,0.5400769
200,-3.311742,0.5418322
200,-1.680767,0.5436261
200,-5.04384,0.5453995
200,-0.113095,0.5474591
200,-3.695312,0.5493219
200,-3.898138,0.5512726
200,-3.309368,0.5534114
200,-1.678521,0.5559724
200,-5.04316,0.5578081
200,-0.116156,0.559713
200,-3.698599,0.5620571
200,-3.901322,0.5640174
200,-3.307656,0.5658197
200,-1.676902,0.5674077
200,-5.04267,0.569066
200,-0.119289,0.5716892
200,-3.701965,0.5735279
200,-3.904583,0.5754108
200,-3.305903,0.5770304
200,-1.675245,0.5787826
200,-5.042168,0.580801
200,-0.123306,0.5826683
200,-3.70628,0.5868583
200,-3.908762,0.5886945
200,-3.303657,0.5903407
200,-1.67312,0.5919722
200,-5.041524,0.5936633
200,-0.126467,0.5953563
200,-3.709676,0.5971926
200,-3.912052,0.5988846
200,-3.301888,0.6007019
200,-1.671448,0.6023592
200,-5.041018,0.6050022
200,0.07383,0.6068578
200,-3.693665,0.6088898
200,-3.735205,0.6106668
200,-3.125374,0.6130537
200,-1.614771,0.6149568
200,-4.92523,0.6167389
200,0.070112,0.618475
200,-3.697658,0.6210505
200,-3.739073,0.6230314
200,-3.123294,0.6248682
200,-1.612804,0.6267073
200,-4.924634,0.6284962
200,0.066807,0.6305966
200,-3.701208,0.632366
200,-3.742512,0.6339873
200,-3.121446,0.6369506
200,-1.611056,0.6395581
200,-4.924105,0.6414287
200,0.06322,0.6430422
200,-3.705062,0.6448486
200,-3.746245,0.6473481
200,-3.119439,0.6510782
200,-1.609158,0.6529011
200,-4.92353,0.655095
200,0.059893,0.656771
200,-3.708635,0.6583723
200,-3.749707,0.6600606
200,-3.117579,0.6620689
200,-1.607399,0.6639952
200,-4.922997,0.6657704
200,0.056265,0.6674293
200,-3.712533,0.6692653
200,-3.753482,0.6718348
200,-3.11555,0.6737275
200,-1.605479,0.6756188
200,-4.922416,0.67777
200,0.052336,0.6799214
200,-3.716754,0.6818541
200,-3.757571,0.6836885
200,-3.113352,0.6856476
200,-1.603401,0.690181
